date;state;city;place_type;confirmed;deaths;is_last;estimated_population;city_ibge_code;confirmed_per_100k_inhabitants;death_rate;Ranking IDHM 2010;IDHM 2010;IDHM Renda 2010;IDHM Longevidade 2010;IDHM Educação 2010
2021-12-01;BA;Formosa do Rio Preto;city;1529;32;True;25857.0;2911105.0;5913.29234;0.0209;3735 º;618;0576;0763;536
2021-12-01;BA;Gandu;city;3062;58;True;32596.0;2911204.0;9393.79065;0.0189;3448 º;632;0645;0771;508
2021-12-01;BA;Gavião;city;427;2;True;4440.0;2911253.0;9617.11712;0.0047;4167 º;599;0566;0747;508
2021-12-01;BA;Gentio do Ouro;city;609;12;True;11259.0;2911303.0;5409.00613;0.0197;5066 º;559;0523;0743;450
2021-12-01;BA;Glória;city;1212;26;True;15234.0;2911402.0;7955.88814;0.0215;4309 º;593;0563;0775;479
2021-12-01;BA;Gongogi;city;768;18;True;6985.0;2911501.0;10994.98926;0.0234;4718 º;576;0543;0773;456
2021-12-01;BA;Governador Mangabeira;city;1229;18;True;20762.0;2911600.0;5919.46826;0.0146;3234 º;643;0594;0754;594
2021-12-01;BA;Guajeru;city;371;5;True;6646.0;2911659.0;5582.30515;0.0135;4869 º;569;0548;0770;437
2021-12-01;BA;Guanambi;city;11260;134;True;84928.0;2911709.0;13258.28937;0.0119;2598 º;673;0663;0789;584
2021-12-01;BA;Guaratinga;city;1551;44;True;20700.0;2911808.0;7492.75362;0.0284;5081 º;558;0559;0766;406
2021-12-01;BA;Heliópolis;city;1033;13;True;12987.0;2911857.0;7954.10795;0.0126;4984 º;563;0547;0748;437
2021-12-01;BA;Iaçu;city;1965;42;True;24121.0;2911907.0;8146.42842;0.0214;4764 º;574;0588;0697;461
2021-12-01;BA;Ibiassucê;city;1087;5;True;9031.0;2912004.0;12036.31934;0.0046;3884 º;611;0608;0789;476
2021-12-01;BA;Ibicaraí;city;2288;64;True;21378.0;2912103.0;10702.59145;0.028;3587 º;625;0609;0764;524
2021-12-01;BA;Ibicoara;city;1026;11;True;19786.0;2912202.0;5185.48469;0.0107;4372 º;591;0583;0731;484
2021-12-01;BA;Ibicuí;city;1273;28;True;16230.0;2912301.0;7843.49969;0.022;4540 º;584;0586;0780;435
2021-12-01;BA;Ibipeba;city;1033;13;True;18319.0;2912400.0;5638.95409;0.0126;3771 º;616;0577;0744;545
2021-12-01;BA;Ibipitanga;city;1303;22;True;14947.0;2912509.0;8717.46839;0.0169;4540 º;584;0553;0757;475
2021-12-01;BA;Ibiquera;city;151;6;True;4046.0;2912608.0;3732.08107;0.0397;5499 º;511;0517;0771;335
2021-12-01;BA;Ibirapitanga;city;1786;39;True;23404.0;2912707.0;7631.17416;0.0218;5081 º;558;0561;0748;415
2021-12-01;BA;Ibirapuã;city;1183;18;True;8690.0;2912806.0;13613.34868;0.0152;3820 º;614;0641;0774;467
2021-12-01;BA;Ibirataia;city;2379;42;True;14882.0;2912905.0;15985.7546;0.0177;4718 º;576;0571;0789;424
2021-12-01;BA;Ibitiara;city;831;11;True;16403.0;2913002.0;5066.14644;0.0132;4515 º;585;0550;0744;490
2021-12-01;BA;Ibititá;city;1498;26;True;17080.0;2913101.0;8770.4918;0.0174;4101 º;602;0554;0747;527
2021-12-01;BA;Ibotirama;city;1363;50;True;27003.0;2913200.0;5047.58731;0.0367;3378 º;636;0601;0780;548
2021-12-01;BA;Ichu;city;467;4;True;6220.0;2913309.0;7508.03859;0.0086;3469 º;631;0580;0771;562
2021-12-01;BA;Igaporã;city;519;24;True;15650.0;2913408.0;3316.29393;0.0462;3820 º;614;0586;0766;516
2021-12-01;BA;Igrapiúna;city;795;14;True;13091.0;2913457.0;6072.87449;0.0176;4764 º;574;0565;0789;424
2021-12-01;BA;Iguaí;city;1174;39;True;26963.0;2913507.0;4354.1149;0.0332;5169 º;552;0559;0786;382
2021-12-01;BA;Ilhéus;city;22296;579;True;159923.0;2913606.0;13941.70945;0.026;2182 º;690;0688;0808;590
2021-12-01;BA;Inhambupe;city;2605;43;True;40333.0;2913705.0;6458.73106;0.0165;4941 º;565;0556;0757;429
2021-12-01;BA;Ipecaetá;city;489;13;True;14354.0;2913804.0;3406.7159;0.0266;5194 º;550;0506;0776;424
2021-12-01;BA;Ipiaú;city;3368;84;True;45922.0;2913903.0;7334.17534;0.0249;2663 º;670;0687;0796;551
2021-12-01;BA;Ipirá;city;2635;68;True;59435.0;2914000.0;4433.41465;0.0258;5209 º;549;0568;0748;390
2021-12-01;BA;Ipupiara;city;271;6;True;9911.0;2914109.0;2734.33559;0.0221;4395 º;590;0558;0736;499
2021-12-01;BA;Irajuba;city;344;2;True;7279.0;2914208.0;4725.92389;0.0058;4718 º;576;0544;0776;453
2021-12-01;BA;Iramaia;city;450;15;True;8197.0;2914307.0;5489.81335;0.0333;4827 º;571;0543;0740;463
2021-12-01;BA;Iraquara;city;1806;19;True;25478.0;2914406.0;7088.46848;0.0105;4167 º;599;0548;0749;523
2021-12-01;BA;Irará;city;2023;29;True;29173.0;2914505.0;6934.49422;0.0143;3702 º;620;0587;0809;501
2021-12-01;BA;Irecê;city;10454;151;True;73524.0;2914604.0;14218.48648;0.0144;2161 º;691;0661;0776;643
2021-12-01;BA;Itabela;city;1923;72;True;30747.0;2914653.0;6254.26871;0.0374;4167 º;599;0614;0751;465
2021-12-01;BA;Itaberaba;city;7645;151;True;64646.0;2914703.0;11825.94437;0.0198;3702 º;620;0638;0769;485
2021-12-01;BA;Itabuna;city;34822;712;True;213685.0;2914802.0;16295.94965;0.0204;1546 º;712;0695;0807;643
2021-12-01;BA;Itacaré;city;1257;27;True;28684.0;2914901.0;4382.234;0.0215;4562 º;583;0594;0807;413
2021-12-01;BA;Itaeté;city;420;11;True;16110.0;2915007.0;2607.07635;0.0262;4802 º;572;0536;0719;485
2021-12-01;BA;Itagi;city;969;23;True;12242.0;2915106.0;7915.37331;0.0237;5288 º;543;0543;0694;426
2021-12-01;BA;Itagibá;city;1247;29;True;14452.0;2915205.0;8628.56352;0.0233;4416 º;589;0566;0770;469
2021-12-01;BA;Itagimirim;city;697;15;True;6825.0;2915304.0;10212.45421;0.0215;3407 º;634;0602;0821;516
2021-12-01;BA;Itaguaçu da Bahia;city;671;8;True;14542.0;2915353.0;4614.22088;0.0119;5002 º;562;0550;0740;435
2021-12-01;BA;Itaju do Colônia;city;410;6;True;6596.0;2915403.0;6215.88842;0.0146;4331 º;592;0570;0724;502
2021-12-01;BA;Itajuípe;city;2781;55;True;20398.0;2915502.0;13633.68958;0.0198;4167 º;599;0609;0759;466
2021-12-01;BA;Itamaraju;city;8019;159;True;64455.0;2915601.0;12441.23807;0.0198;3534 º;627;0641;0767;502
2021-12-01;BA;Itamari;city;557;11;True;8003.0;2915700.0;6959.89004;0.0197;4670 º;578;0595;0713;454
2021-12-01;BA;Itambé;city;1921;20;True;22754.0;2915809.0;8442.47165;0.0104;4670 º;578;0589;0750;436
2021-12-01;BA;Itanagra;city;323;8;True;6436.0;2915908.0;5018.64512;0.0248;4540 º;584;0577;0796;433
2021-12-01;BA;Itanhém;city;1408;40;True;19316.0;2916005.0;7289.29385;0.0284;3357 º;637;0624;0790;525
2021-12-01;BA;Itaparica;city;1426;38;True;22337.0;2916104.0;6384.0265;0.0266;2663 º;670;0657;0826;553
2021-12-01;BA;Itapé;city;825;29;True;8526.0;2916203.0;9676.28431;0.0352;4167 º;599;0574;0761;491
2021-12-01;BA;Itapebi;city;733;25;True;10215.0;2916302.0;7175.72198;0.0341;4802 º;572;0568;0718;458
2021-12-01;BA;Itapetinga;city;6206;152;True;76795.0;2916401.0;8081.25529;0.0245;2738 º;667;0667;0790;562
2021-12-01;BA;Itapicuru;city;1629;24;True;35883.0;2916500.0;4539.7542;0.0147;5548 º;486;0505;0711;319
2021-12-01;BA;Itapitanga;city;933;15;True;10298.0;2916609.0;9060.01165;0.0161;4827 º;571;0536;0764;454
2021-12-01;BA;Itaquara;city;698;9;True;8347.0;2916708.0;8362.28585;0.0129;5157 º;553;0539;0763;411
2021-12-01;BA;Itarantim;city;731;28;True;19843.0;2916807.0;3683.91876;0.0383;3902 º;610;0608;0766;487
2021-12-01;BA;Itatim;city;857;26;True;14539.0;2916856.0;5894.49068;0.0303;4590 º;582;0550;0782;459
2021-12-01;BA;Itiruçu;city;1005;25;True;12528.0;2916906.0;8022.03065;0.0249;4144 º;600;0588;0762;482
2021-12-01;BA;Itiúba;city;1696;39;True;36116.0;2917003.0;4695.97962;0.023;5277 º;544;0521;0775;398
2021-12-01;BA;Itororó;city;3370;34;True;20388.0;2917102.0;16529.33098;0.0101;4284 º;594;0598;0739;474
2021-12-01;BA;Ituaçu;city;1937;26;True;19030.0;2917201.0;10178.66527;0.0134;4841 º;570;0565;0770;425
2021-12-01;BA;Ituberá;city;1896;51;True;28740.0;2917300.0;6597.07724;0.0269;3999 º;606;0601;0769;482
2021-12-01;BA;Jaborandi;city;751;10;True;8277.0;2917359.0;9073.33575;0.0133;3847 º;613;0572;0791;508
2021-12-01;BA;Jacaraci;city;820;18;True;14850.0;2917409.0;5521.88552;0.022;4309 º;593;0573;0741;490
2021-12-01;BA;Jacobina;city;7262;110;True;80635.0;2917508.0;9006.01476;0.0151;3136 º;649;0636;0772;558
2021-12-01;BA;Jaguaquara;city;6169;64;True;54673.0;2917607.0;11283.44887;0.0104;4638 º;580;0586;0747;446
2021-12-01;BA;Jaguarari;city;2260;50;True;33746.0;2917706.0;6697.09003;0.0221;2924 º;659;0644;0806;551
2021-12-01;BA;Jaguaripe;city;1039;21;True;18981.0;2917805.0;5473.89495;0.0202;5116 º;556;0552;0763;407
2021-12-01;BA;Jandaíra;city;639;13;True;10726.0;2917904.0;5957.48648;0.0203;5194 º;550;0511;0749;435
2021-12-01;BA;Jequié;city;18159;397;True;156126.0;2918001.0;11630.99035;0.0219;2776 º;665;0656;0790;568
2021-12-01;BA;Jeremoabo;city;2257;47;True;40651.0;2918100.0;5552.13894;0.0208;5244 º;547;0561;0689;424
2021-12-01;BA;Jiquiriçá;city;1049;27;True;14557.0;2918209.0;7206.15511;0.0257;5157 º;553;0558;0763;397
2021-12-01;BA;Jitaúna;city;1001;30;True;10808.0;2918308.0;9261.65803;0.03;4742 º;575;0563;0704;479
2021-12-01;BA;João Dourado;city;1792;51;True;25402.0;2918357.0;7054.56263;0.0285;4309 º;593;0573;0709;513
2021-12-01;BA;Juazeiro;city;18752;417;True;218162.0;2918407.0;8595.44742;0.0222;2503 º;677;0657;0796;594
2021-12-01;BA;Jucuruçu;city;918;11;True;8988.0;2918456.0;10213.61816;0.012;5306 º;541;0508;0751;415
2021-12-01;BA;Jussara;city;710;11;True;15262.0;2918506.0;4652.07705;0.0155;4827 º;571;0544;0720;476
2021-12-01;BA;Jussari;city;663;11;True;5768.0;2918555.0;11494.45215;0.0166;4903 º;567;0577;0699;451
2021-12-01;BA;Jussiape;city;368;9;True;5976.0;2918605.0;6157.96519;0.0245;4101 º;602;0600;0736;493
2021-12-01;BA;Lafaiete Coutinho;city;438;6;True;3693.0;2918704.0;11860.2762;0.0137;4167 º;599;0576;0771;483
2021-12-01;BA;Lagoa Real;city;859;10;True;15770.0;2918753.0;5447.05136;0.0116;5268 º;545;0535;0764;395
2021-12-01;BA;Laje;city;1928;33;True;24032.0;2918803.0;8022.63648;0.0171;4495 º;586;0548;0764;480
2021-12-01;BA;Lajedão;city;490;8;True;3975.0;2918902.0;12327.04403;0.0163;3448 º;632;0652;0778;497
2021-12-01;BA;Lajedinho;city;299;1;True;3758.0;2919009.0;7956.35977;0.0033;5253 º;546;0522;0753;413
2021-12-01;BA;Lajedo do Tabocal;city;703;14;True;8577.0;2919058.0;8196.33905;0.0199;4540 º;584;0545;0764;479
2021-12-01;BA;Lamarão;city;435;8;True;8191.0;2919108.0;5310.70687;0.0184;5467 º;518;0501;0747;372
2021-12-01;BA;Lapão;city;2318;35;True;27274.0;2919157.0;8498.93672;0.0151;4238 º;596;0550;0755;510
2021-12-01;BA;Lauro de Freitas;city;24016;532;True;201635.0;2919207.0;11910.63059;0.0222;467 º;754;0781;0827;663
2021-12-01;BA;Lençóis;city;1093;18;True;11499.0;2919306.0;9505.17436;0.0165;3631 º;623;0613;0775;510
2021-12-01;BA;Licínio de Almeida;city;456;10;True;12373.0;2919405.0;3685.44411;0.0219;3680 º;621;0582;0775;531
2021-12-01;BA;Livramento de Nossa Senhora;city;3336;69;True;46062.0;2919504.0;7242.4124;0.0207;3884 º;611;0587;0793;491
2021-12-01;BA;Luís Eduardo Magalhães;city;13430;152;True;90162.0;2919553.0;14895.41048;0.0113;1427 º;716;0754;0826;590
2021-12-01;BA;Macajuba;city;842;9;True;11332.0;2919603.0;7430.28592;0.0107;5439 º;524;0515;0780;358
2021-12-01;BA;Macarani;city;925;24;True;18909.0;2919702.0;4891.85044;0.0259;4029 º;605;0607;0782;466
2021-12-01;BA;Macaúbas;city;2416;24;True;50161.0;2919801.0;4816.4909;0.0099;3927 º;609;0557;0791;513
2021-12-01;BA;Macururé;city;336;9;True;7787.0;2919900.0;4314.88378;0.0268;4055 º;604;0547;0748;539
2021-12-01;BA;Madre de Deus;city;2899;47;True;21432.0;2919926.0;13526.50243;0.0162;1665 º;708;0670;0794;667
2021-12-01;BA;Maetinga;city;294;7;True;2764.0;2919959.0;10636.75832;0.0238;5339 º;538;0565;0751;368
2021-12-01;BA;Maiquinique;city;940;13;True;10206.0;2920007.0;9210.26847;0.0138;4718 º;576;0586;0690;472
2021-12-01;BA;Mairi;city;1350;16;True;18602.0;2920106.0;7257.28416;0.0119;4802 º;572;0575;0744;438
2021-12-01;BA;Malhada;city;617;22;True;16861.0;2920205.0;3659.33219;0.0357;5002 º;562;0532;0734;454
2021-12-01;BA;Malhada de Pedras;city;449;9;True;8359.0;2920304.0;5371.45592;0.02;4670 º;578;0549;0747;471
2021-12-01;BA;Manoel Vitorino;city;1333;33;True;13087.0;2920403.0;10185.68045;0.0248;4921 º;566;0538;0741;456
2021-12-01;BA;Mansidão;city;219;8;True;13734.0;2920452.0;1594.58279;0.0365;4167 º;599;0503;0752;568
2021-12-01;BA;Maracás;city;3739;72;True;20393.0;2920502.0;18334.7227;0.0193;3984 º;607;0577;0747;519
2021-12-01;BA;Maragogipe;city;2399;49;True;44793.0;2920601.0;5355.74755;0.0204;3680 º;621;0582;0793;518
2021-12-01;BA;Maraú;city;1795;19;True;20617.0;2920700.0;8706.40733;0.0106;4309 º;593;0643;0801;404
2021-12-01;BA;Marcionílio Souza;city;579;19;True;10380.0;2920809.0;5578.03468;0.0328;5027 º;561;0518;0737;463
2021-12-01;BA;Mascote;city;853;23;True;13717.0;2920908.0;6218.56091;0.027;4614 º;581;0567;0744;464
2021-12-01;BA;Mata de São João;city;4498;70;True;47126.0;2921005.0;9544.62505;0.0156;2716 º;668;0648;0818;562
2021-12-01;BA;Matina;city;461;9;True;12283.0;2921054.0;3753.15477;0.0195;4802 º;572;0538;0740;469
2021-12-01;BA;Medeiros Neto;city;2899;59;True;22716.0;2921104.0;12761.92992;0.0204;3587 º;625;0626;0777;501
2021-12-01;BA;Miguel Calmon;city;2697;33;True;25894.0;2921203.0;10415.54028;0.0122;4495 º;586;0571;0745;472
2021-12-01;BA;Milagres;city;657;7;True;10893.0;2921302.0;6031.39631;0.0107;3653 º;622;0590;0789;518
2021-12-01;BA;Mirangaba;city;556;9;True;18474.0;2921401.0;3009.63516;0.0162;5293 º;542;0512;0685;454
2021-12-01;BA;Mirante;city;535;8;True;8447.0;2921450.0;6333.60957;0.015;5416 º;527;0524;0722;386
2021-12-01;BA;Monte Santo;city;1537;64;True;49278.0;2921500.0;3119.03892;0.0416;5510 º;506;0515;0699;359
2021-12-01;BA;Morpará;city;341;14;True;8497.0;2921609.0;4013.18112;0.0411;5081 º;558;0536;0732;444
2021-12-01;BA;Morro do Chapéu;city;2655;29;True;35440.0;2921708.0;7491.53499;0.0109;4444 º;588;0554;0766;478
2021-12-01;BA;Mortugaba;city;966;13;True;12052.0;2921807.0;8015.26718;0.0135;3735 º;618;0598;0771;513
2021-12-01;BA;Mucugê;city;573;11;True;8889.0;2921906.0;6446.16942;0.0192;3999 º;606;0589;0787;480
2021-12-01;BA;Mucuri;city;4095;69;True;42251.0;2922003.0;9692.07829;0.0168;2776 º;665;0679;0801;541
2021-12-01;BA;Mulungu do Morro;city;637;12;True;10673.0;2922052.0;5968.3313;0.0188;4921 º;566;0517;0753;466
2021-12-01;BA;Mundo Novo;city;904;8;True;26970.0;2922102.0;3351.87245;0.0088;4395 º;590;0606;0791;429
2021-12-01;BA;Muniz Ferreira;city;932;3;True;7443.0;2922201.0;12521.83259;0.0032;3756 º;617;0581;0761;531
2021-12-01;BA;Muritiba;city;2432;29;True;29410.0;2922300.0;8269.29616;0.0119;2898 º;660;0629;0796;573
2021-12-01;BA;Mutuípe;city;2315;27;True;22282.0;2922409.0;10389.5521;0.0117;4123 º;601;0618;0751;467
2021-12-01;BA;Nazaré;city;2752;53;True;28594.0;2922508.0;9624.39673;0.0193;3275 º;641;0637;0777;532
2021-12-01;BA;Nilo Peçanha;city;686;16;True;14079.0;2922607.0;4872.50515;0.0233;5244 º;547;0531;0762;404
2021-12-01;BA;Nordestina;city;682;30;True;13164.0;2922656.0;5180.79611;0.044;5049 º;560;0507;0743;467
2021-12-01;BA;Nova Canaã;city;736;22;True;16472.0;2922706.0;4468.18844;0.0299;5268 º;545;0554;0789;370
2021-12-01;BA;Nova Fátima;city;734;5;True;7821.0;2922730.0;9384.98913;0.0068;4215 º;597;0575;0738;501
2021-12-01;BA;Nova Ibiá;city;607;22;True;6554.0;2922755.0;9261.51968;0.0362;4841 º;570;0620;0714;419
2021-12-01;BA;Nova Itarana;city;751;9;True;8279.0;2922805.0;9071.14386;0.012;5439 º;524;0508;0729;389
2021-12-01;BA;Nova Redenção;city;213;4;True;9123.0;2922854.0;2334.7583;0.0188;4903 º;567;0534;0723;471
2021-12-01;BA;Nova Soure;city;857;27;True;26998.0;2922904.0;3174.30921;0.0315;5128 º;555;0548;0712;439
2021-12-01;BA;Nova Viçosa;city;3083;51;True;43783.0;2923001.0;7041.54581;0.0165;3030 º;654;0657;0780;546
2021-12-01;BA;Novo Horizonte;city;502;10;True;12522.0;2923035.0;4008.94426;0.0199;4215 º;597;0558;0757;503
2021-12-01;BA;Novo Triunfo;city;655;8;True;15443.0;2923050.0;4241.40387;0.0122;5146 º;554;0513;0769;430
2021-12-01;BA;Olindina;city;1467;24;True;28304.0;2923100.0;5183.013;0.0164;5066 º;559;0534;0810;403
2021-12-01;BA;Oliveira dos Brejinhos;city;1152;17;True;21810.0;2923209.0;5281.98074;0.0148;5146 º;554;0533;0747;427
2021-12-01;BA;Ouriçangas;city;552;10;True;8570.0;2923308.0;6441.07351;0.0181;3984 º;607;0572;0779;503
2021-12-01;BA;Ourolândia;city;1715;15;True;17511.0;2923357.0;9793.84387;0.0087;5049 º;560;0547;0701;459
2021-12-01;BA;Palmas de Monte Alto;city;1026;18;True;21796.0;2923407.0;4707.28574;0.0175;4495 º;586;0561;0777;462
2021-12-01;BA;Palmeiras;city;362;10;True;9071.0;2923506.0;3990.73972;0.0276;3234 º;643;0608;0782;560
2021-12-01;BA;Paramirim;city;685;20;True;21695.0;2923605.0;3157.40954;0.0292;3796 º;615;0604;0776;496
2021-12-01;BA;Paratinga;city;1649;32;True;32141.0;2923704.0;5130.51865;0.0194;4395 º;590;0519;0774;510
2021-12-01;BA;Paripiranga;city;1460;31;True;29058.0;2923803.0;5024.43389;0.0212;4695 º;577;0567;0717;472
2021-12-01;BA;Pau Brasil;city;1009;25;True;9686.0;2923902.0;10417.09684;0.0248;4562 º;583;0580;0727;470
2021-12-01;BA;Paulo Afonso;city;8950;238;True;118516.0;2924009.0;7551.72297;0.0266;2573 º;674;0678;0789;572
2021-12-01;BA;Pé de Serra;city;1697;9;True;13556.0;2924058.0;12518.44202;0.0053;4467 º;587;0558;0779;465
2021-12-01;BA;Pedrão;city;352;3;True;7394.0;2924108.0;4760.61672;0.0085;4444 º;588;0534;0775;490
2021-12-01;BA;Pedro Alexandre;city;551;9;True;16682.0;2924207.0;3302.96128;0.0163;5490 º;513;0489;0778;354
2021-12-01;BA;Piatã;city;1396;30;True;16984.0;2924306.0;8219.50071;0.0215;4827 º;571;0543;0769;447
2021-12-01;BA;Pilão Arcado;city;803;23;True;35175.0;2924405.0;2282.87136;0.0286;5510 º;506;0514;0737;343
2021-12-01;BA;Pindaí;city;904;11;True;16285.0;2924504.0;5551.12066;0.0122;4081 º;603;0566;0777;498
2021-12-01;BA;Pindobaçu;city;1644;31;True;20098.0;2924603.0;8179.9184;0.0189;4695 º;577;0527;0757;482
2021-12-01;BA;Pintadas;city;962;8;True;10394.0;2924652.0;9255.33962;0.0083;3866 º;612;0572;0765;525
2021-12-01;BA;Piraí do Norte;city;934;12;True;10036.0;2924678.0;9306.49661;0.0128;5370 º;533;0546;0762;363
2021-12-01;BA;Piripá;city;997;9;True;10475.0;2924702.0;9517.89976;0.009;4742 º;575;0547;0768;453
2021-12-01;BA;Piritiba;city;763;15;True;24964.0;2924801.0;3056.40122;0.0197;4670 º;578;0566;0760;449
2021-12-01;BA;Planaltino;city;630;9;True;9370.0;2924900.0;6723.58591;0.0143;4802 º;572;0573;0708;462
2021-12-01;BA;Planalto;city;1940;33;True;26426.0;2925006.0;7341.25482;0.017;5049 º;560;0557;0738;428
2021-12-01;BA;Poções;city;4057;83;True;46879.0;2925105.0;8654.19484;0.0205;4055 º;604;0583;0798;474
2021-12-01;BA;Pojuca;city;4194;52;True;39972.0;2925204.0;10492.34464;0.0124;2759 º;666;0645;0819;559
2021-12-01;BA;Ponto Novo;city;690;12;True;14819.0;2925253.0;4656.18463;0.0174;4638 º;580;0539;0762;475
2021-12-01;BA;Porto Seguro;city;13068;246;True;150658.0;2925303.0;8673.95027;0.0188;2524 º;676;0673;0801;572
2021-12-01;BA;Potiraguá;city;544;12;True;6916.0;2925402.0;7865.81839;0.0221;3587 º;625;0595;0754;545
2021-12-01;BA;Prado;city;2345;58;True;28194.0;2925501.0;8317.37249;0.0247;3680 º;621;0616;0784;497
2021-12-01;BA;Presidente Dutra;city;1520;26;True;15160.0;2925600.0;10026.38522;0.0171;3820 º;614;0572;0730;553
2021-12-01;BA;Presidente Jânio Quadros;city;723;13;True;12179.0;2925709.0;5936.44798;0.018;5293 º;542;0533;0772;386
2021-12-01;BA;Presidente Tancredo Neves;city;1858;41;True;28004.0;2925758.0;6634.76646;0.0221;5066 º;559;0566;0727;424
2021-12-01;BA;Queimadas;city;1641;44;True;25433.0;2925808.0;6452.24708;0.0268;4331 º;592;0550;0764;493
2021-12-01;BA;Quijingue;city;501;21;True;27626.0;2925907.0;1813.50901;0.0419;5277 º;544;0539;0689;434
2021-12-01;BA;Quixabeira;city;835;8;True;8956.0;2925931.0;9323.35864;0.0096;4670 º;578;0547;0753;469
2021-12-01;BA;Rafael Jambeiro;city;1302;25;True;22633.0;2925956.0;5752.66204;0.0192;4965 º;564;0538;0768;435
2021-12-01;BA;Remanso;city;2710;77;True;41170.0;2926004.0;6582.46296;0.0284;4654 º;579;0569;0757;451
2021-12-01;BA;Retirolândia;city;1659;13;True;14495.0;2926103.0;11445.32597;0.0078;3378 º;636;0579;0773;574
2021-12-01;BA;Riachão das Neves;city;1497;45;True;22334.0;2926202.0;6702.78499;0.0301;4670 º;578;0527;0779;471
2021-12-01;BA;Riachão do Jacuípe;city;4790;49;True;33468.0;2926301.0;14312.1788;0.0102;3519 º;628;0588;0755;559
2021-12-01;BA;Riacho de Santana;city;1847;41;True;35593.0;2926400.0;5189.2226;0.0222;3796 º;615;0572;0764;532
2021-12-01;BA;Ribeira do Amparo;city;1064;9;True;14612.0;2926509.0;7281.68629;0.0085;5494 º;512;0503;0694;384
2021-12-01;BA;Ribeira do Pombal;city;5465;72;True;53956.0;2926608.0;10128.62332;0.0132;4123 º;601;0599;0704;515
2021-12-01;BA;Ribeirão do Largo;city;467;10;True;5343.0;2926657.0;8740.40801;0.0214;5325 º;540;0566;0759;366
2021-12-01;BA;Rio de Contas;city;742;7;True;12932.0;2926707.0;5737.70492;0.0094;4029 º;605;0580;0767;498
2021-12-01;BA;Rio do Antônio;city;1042;17;True;15448.0;2926806.0;6745.20974;0.0163;4718 º;576;0555;0740;465
2021-12-01;BA;Rio do Pires;city;323;11;True;11663.0;2926905.0;2769.44182;0.0341;4284 º;594;0568;0767;481
2021-12-01;BA;Rio Real;city;3120;47;True;40976.0;2927002.0;7614.2132;0.0151;4802 º;572;0568;0729;452
2021-12-01;BA;Rodelas;city;345;7;True;9442.0;2927101.0;3653.88689;0.0203;3448 º;632;0566;0790;564
2021-12-01;BA;Ruy Barbosa;city;2706;33;True;30857.0;2927200.0;8769.48504;0.0122;3902 º;610;0583;0770;505
2021-12-01;BA;Salinas da Margarida;city;1510;21;True;15862.0;2927309.0;9519.60661;0.0139;3756 º;617;0575;0729;561
2021-12-01;BA;Salvador;city;238447;8082;True;2886698.0;2927408.0;8260.19902;0.0339;383 º;759;0772;0835;679
2021-12-01;BA;Santa Bárbara;city;1558;23;True;20883.0;2927507.0;7460.6139;0.0148;4562 º;583;0554;0775;462
2021-12-01;BA;Santa Brígida;city;975;21;True;14063.0;2927606.0;6933.08682;0.0215;5253 º;546;0533;0710;431
2021-12-01;BA;Santa Cruz Cabrália;city;3144;35;True;27922.0;2927705.0;11259.9384;0.0111;3030 º;654;0624;0784;571
2021-12-01;BA;Santa Cruz da Vitória;city;670;9;True;6278.0;2927804.0;10672.1886;0.0134;3902 º;610;0573;0786;504
2021-12-01;BA;Santa Inês;city;690;12;True;10606.0;2927903.0;6505.75146;0.0174;4764 º;574;0571;0704;470
2021-12-01;BA;Santaluz;city;3425;52;True;37531.0;2928000.0;9125.78935;0.0152;4198 º;598;0559;0764;500
2021-12-01;BA;Santa Luzia;city;1183;32;True;12449.0;2928059.0;9502.77131;0.027;5116 º;556;0564;0768;396
